Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5158340000,mg/m3,2018-01-03 17:00:00 +01:00,2018-01-03 18:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3701180000,mg/m3,2018-01-03 18:00:00 +01:00,2018-01-03 19:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4284050000,mg/m3,2018-01-03 19:00:00 +01:00,2018-01-03 20:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3672040000,mg/m3,2018-01-03 20:00:00 +01:00,2018-01-03 21:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4779480000,mg/m3,2018-01-03 21:00:00 +01:00,2018-01-03 22:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5799500000,mg/m3,2018-01-03 22:00:00 +01:00,2018-01-03 23:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3409760000,mg/m3,2018-01-03 23:00:00 +01:00,2018-01-04 00:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2535450000,mg/m3,2018-01-04 00:00:00 +01:00,2018-01-04 01:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2827060000,mg/m3,2018-01-04 01:00:00 +01:00,2018-01-04 02:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.0757770000,mg/m3,2018-01-04 02:00:00 +01:00,2018-01-04 03:00:00 +01:00,2,1
