TR450241,TR,CO,hour,7.775,mg/m3,2017-04-15 02:00:00,2017-04-15 03:00:00,1,1
TR450241,TR,CO,hour,8.031,mg/m3,2017-04-16 01:00:00,2017-04-16 02:00:00,1,1
TR450241,TR,CO,hour,7.756,mg/m3,2017-04-16 02:00:00,2017-04-16 03:00:00,1,1
TR450241,TR,CO,hour,7.966,mg/m3,2017-04-19 10:00:00,2017-04-19 11:00:00,1,1
TR450241,TR,CO,hour,7.561,mg/m3,2017-04-19 11:00:00,2017-04-20 12:00:00,1,1
TR450241,TR,CO,hour,8.19,mg/m3,2017-04-20 12:00:00,2017-04-20 01:00:00,1,1
TR450241,TR,CO,hour,8.447,mg/m3,2017-04-20 01:00:00,2017-04-20 02:00:00,1,1
TR450241,TR,CO,hour,7.682,mg/m3,2017-04-20 02:00:00,2017-04-20 03:00:00,1,1
TR450241,TR,CO,hour,7.503,mg/m3,2017-04-26 02:00:00,2017-04-26 03:00:00,1,1
TR450241,TR,CO,hour,7.552,mg/m3,2017-04-27 02:00:00,2017-04-27 03:00:00,1,1
TR450241,TR,CO,hour,7.648,mg/m3,2017-04-27 03:00:00,2017-04-27 04:00:00,1,1
TR450241,TR,CO,hour,7.554,mg/m3,2017-05-30 11:00:00,2017-05-31 12:00:00,1,1
IT2013A,IT,CO,hour,7.7,mg/m3,2017-07-29 11:00:00,2017-07-29 12:00:00,1,1
IT2013A,IT,CO,hour,8.0,mg/m3,2017-07-29 12:00:00,2017-07-29 01:00:00,1,1
IT2013A,IT,CO,hour,8.3,mg/m3,2017-07-29 02:00:00,2017-07-29 03:00:00,1,1
IT2013A,IT,CO,hour,8.4,mg/m3,2017-07-29 03:00:00,2017-07-29 04:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-29 04:00:00,2017-07-29 05:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-29 05:00:00,2017-07-29 06:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-29 06:00:00,2017-07-29 07:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-29 07:00:00,2017-07-29 08:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 12:00:00,2017-07-30 01:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 01:00:00,2017-07-30 02:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 02:00:00,2017-07-30 03:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 03:00:00,2017-07-30 04:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 04:00:00,2017-07-30 05:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 05:00:00,2017-07-30 06:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 06:00:00,2017-07-30 07:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 07:00:00,2017-07-30 08:00:00,1,1
IT2013A,IT,CO,hour,8.4,mg/m3,2017-07-30 08:00:00,2017-07-30 09:00:00,1,1
IT2013A,IT,CO,hour,8.4,mg/m3,2017-07-30 12:00:00,2017-07-30 01:00:00,1,1
